Step,AgentID,Type,Current_Emissions,Total_Emissions,Efficiency,A_Star_Cost,Position
24,24,household,44.00363575116326,1071.9950744020693,1.0,1079.4665734701575,"(9, 7)"
24,25,household,32.945293179415465,821.1262273474733,1.0,834.0416241576602,"(2, 12)"
24,26,household,32.93303092442116,969.5347682057985,1.0,980.3229076687301,"(0, 5)"
24,27,household,26.282609523693896,1016.0710137965108,1.0,1022.6104228587654,"(18, 2)"
24,28,household,25.888802950236496,643.9344281783812,1.0,651.7889561400391,"(17, 11)"
24,29,household,30.99035688928138,769.9427536701373,1.0,779.6236822252948,"(6, 6)"
24,30,household,29.28881628450854,738.4527245217566,0.8112734085025588,746.2770733438863,"(7, 3)"
24,31,household,29.358917678577562,746.4129293665512,0.9355618899677061,757.0589682268696,"(9, 19)"
24,32,household,27.435123683795492,673.6017652433261,1.0,679.1479910876691,"(16, 16)"
24,33,household,40.13207187714291,998.1681973195717,0.8563341346195301,1002.1878950744855,"(11, 11)"
24,34,household,34.34949135332678,1004.6409563222725,0.9903937910354605,1015.2954886181257,"(10, 19)"
24,35,household,34.09814685162713,864.1875610937291,0.856841422588879,875.3673915886744,"(13, 8)"
24,36,household,22.594900715351653,567.7169326467852,0.9023605355562132,572.6848457472041,"(0, 16)"
24,37,household,52.03798980280751,1303.8649570789526,0.8652615524557474,1313.6660344984289,"(7, 2)"
24,38,household,34.303587359137104,851.6480911519064,1.0,864.7069183203345,"(4, 13)"
24,39,household,20.21289284183795,494.75549830716835,1.0,499.27410532027363,"(13, 7)"
24,40,business,200.57541586453738,4962.398391126769,0.8863702446044643,4997.542119630829,"(5, 3)"
24,41,business,225.33879975443085,5550.088873811461,0.6971350146085484,5582.677878091312,"(14, 15)"
24,42,business,244.65823130052112,6038.875928125071,0.8271534098769158,6081.228591398306,"(12, 9)"
24,43,business,245.05855138649696,6049.934424600768,0.8413643879661237,6093.236351037472,"(8, 8)"
24,44,business,228.57249897431618,5621.875657598377,0.8317178652602759,5668.660033421011,"(3, 7)"
24,45,business,266.5387888143828,6559.281555973964,0.7494453807319167,6604.626261242883,"(1, 0)"
24,46,business,298.37794905151884,7357.015692684952,0.8863830345044708,7417.946431814082,"(6, 14)"
24,47,business,211.78856952391814,5207.168750713664,0.5726289771336003,5231.939546716761,"(7, 1)"
24,48,business,226.70727966357353,5578.671305897571,0.6544452141446518,5609.8484124490915,"(9, 6)"
24,49,business,241.96933965352045,5969.630214531977,0.774809500531202,6007.899503041923,"(13, 6)"
24,50,business,246.37047579562093,6049.719561637554,0.5666401433349009,6080.641802912836,"(3, 5)"
24,51,business,288.153195544713,7088.408016722476,0.5917417642779922,7122.699299701908,"(6, 2)"
24,52,business,209.83866464047173,5166.8859202410085,0.5804395245980848,5189.39239896951,"(4, 0)"
24,53,business,210.88589562515853,5180.200167679369,0.506660522749681,5201.921033507175,"(17, 15)"
24,54,business,260.23060179775115,6390.811380834254,0.585163050261001,6424.819258691737,"(7, 16)"
24,55,vehicle,4.469021010887961,112.45575260240612,1.0,117.40716053471618,"(10, 8)"
24,56,vehicle,4.0960666928035145,103.03076035892984,0.9080367377191026,107.49499148414444,"(5, 2)"
24,57,vehicle,5.059361712386579,127.21032049143912,0.8085930117130261,132.63101652592775,"(10, 9)"
24,58,vehicle,4.315288641010148,108.51396889902296,0.8371619762598328,113.16006293994876,"(8, 9)"
24,59,vehicle,8.095258601068062,203.64933832599877,0.9374529684404389,212.5174242018261,"(9, 14)"
24,60,vehicle,15.011335367183248,377.72958987066636,0.9979342614648105,396.08028429853107,"(15, 8)"
24,61,vehicle,3.613693271415768,90.92335070142438,0.977326362035495,94.90971696329679,"(7, 9)"
24,62,vehicle,3.0539964270771023,76.80078131515555,0.8494588936326246,80.09583022170719,"(16, 14)"
24,63,vehicle,29.479177015638378,741.5526613507649,0.9230974140206847,777.1210817913548,"(11, 19)"
24,64,vehicle,5.318353215694197,133.7525148141994,0.8653428464391774,139.50632509507028,"(7, 17)"
24,65,vehicle,25.693468221573646,646.1348589138362,0.8513735714325288,676.7540262928966,"(10, 3)"
24,66,vehicle,6.776177834645597,170.47101028598715,0.944964424874601,177.90381179205704,"(10, 3)"
24,67,vehicle,3.3812103893877627,85.07296582059666,0.9746990009305116,88.80115563394973,"(9, 13)"
24,68,vehicle,4.965770083988536,124.8875519292641,0.8697861896678654,130.26401965200864,"(12, 0)"
24,69,vehicle,7.562959223539973,190.20852241556537,0.8730251311766614,198.40155000594535,"(17, 11)"
24,70,vehicle,7.34748955256395,184.75369679547595,0.824626463329862,192.64749740354392,"(5, 10)"
24,71,vehicle,2.554106369094856,64.23393843957662,0.8657963801675854,66.99738597548466,"(11, 15)"
24,72,vehicle,7.240353533673588,182.17579393797976,0.9810451663006656,190.16804380474736,"(1, 12)"
24,73,vehicle,5.74282276357744,144.44779861836463,0.8999155295783248,150.69800412194735,"(15, 5)"
24,74,vehicle,2.3342771620179787,58.24880374672961,1.0,60.839566412676305,"(7, 6)"
24,75,vehicle,8.579860815614415,215.51358150873637,1.0,225.03617952828623,"(2, 4)"
24,76,vehicle,3.110740888697516,78.24208575261612,0.8948561045788801,81.62470139934187,"(11, 15)"
24,77,vehicle,28.791103233510782,724.1618299066265,0.8952764145322245,758.7329392703065,"(10, 7)"
24,78,vehicle,6.525284194156508,164.14852314088122,0.9292135153084401,171.28651038128402,"(0, 8)"
24,79,vehicle,8.23986952434374,207.2557569822647,0.9003419648073583,216.22428703956354,"(19, 5)"
24,80,energy,684.302456714855,16750.43857605665,0.9040735877564876,17079.725628089796,"(3, 1)"
24,81,energy,14.523768689706829,8102.921979579365,1.0,8120.007008344965,"(4, 9)"
24,82,energy,13.214327194990048,318.7140965115199,1.0,334.2603637997435,"(15, 16)"
24,83,energy,447.9671955468804,10965.80899016009,0.9151997784101111,11181.787549977884,"(15, 6)"
24,84,energy,645.5085519319719,15792.06904677246,0.7352906121872937,16093.864337035275,"(0, 6)"
25,0,household,28.43523809887956,744.3145577641147,0.8308760485578086,750.0945016802588,"(12, 6)"
25,1,household,37.09229397667988,999.3558941288885,0.9563543449430728,1011.6524544944813,"(12, 19)"
25,2,household,24.712414244785716,649.6331298317593,0.9940641584871444,655.6482495954334,"(7, 13)"
25,3,household,35.16006639880698,1237.1413895938301,0.8661397286528753,1247.4490539853864,"(9, 17)"
25,4,household,52.57819597371259,1379.942770556197,0.9462646638970076,1391.8911381142805,"(8, 8)"
25,5,household,22.347201474644873,585.0807323876429,0.9252816933533489,589.5461607024894,"(19, 15)"
25,6,household,31.88974148100369,839.090951442711,1.0,851.0566370785701,"(0, 9)"
25,7,household,23.815600941068748,762.4953040948387,1.0,770.3040489467556,"(14, 14)"
25,8,household,21.176443380753014,624.3236750337019,0.8682938399783997,628.6429530369154,"(11, 16)"
25,9,household,29.686946432374885,776.2901411605651,1.0,784.0084350559002,"(5, 14)"
25,10,household,25.2030378157521,780.8953376843963,0.9333897211681814,786.3749579311133,"(7, 1)"
25,11,household,32.48992220795272,840.5247925517042,1.0,852.5125642721263,"(11, 0)"
25,12,household,50.03639350070779,1308.0159925464263,0.9171915750128592,1317.1432139911858,"(9, 3)"
25,13,household,32.54716307753416,858.6758236035321,1.0,872.0541815966487,"(7, 9)"
25,14,household,33.522627304924384,877.6135352431654,0.7621071090003553,884.6370959481326,"(10, 4)"
25,15,household,25.27687734309715,661.8376768805629,1.0,666.7931773349231,"(8, 4)"
25,16,household,50.15270521034955,1314.827761773521,0.9833328993293265,1325.4595536890731,"(14, 3)"
25,17,household,37.975707319952996,1003.2787646037887,0.9382351938423098,1014.8749245757558,"(2, 15)"
25,18,household,25.274615640946053,659.0678668645046,0.7876316051207749,663.1623820162642,"(9, 2)"
25,19,household,34.182928641545566,882.0971469536158,1.0,893.6370898871285,"(4, 14)"
25,20,household,21.23106268484029,570.2130062916865,1.0,574.999421406595,"(8, 10)"
25,21,household,27.86179946809627,717.1161525305903,1.0,723.9593938520403,"(7, 10)"
25,22,household,23.546240958330912,802.5843420026847,1.0,809.4363035501401,"(6, 0)"
25,23,household,32.95281036013794,852.9620659052406,1.0,864.8522699015034,"(15, 10)"
25,24,household,43.948389154199425,1115.9434635562689,1.0,1123.3776051290167,"(8, 7)"
25,25,household,32.84979270277779,853.9760200502511,1.0,866.826839876387,"(1, 11)"
25,26,household,32.80880588278612,1002.3435740885847,1.0,1013.1355568251306,"(19, 6)"
25,27,household,26.23425509126318,1042.305268887774,1.0,1048.8119809047173,"(18, 1)"
25,28,household,25.830724118039043,669.7651522964202,1.0,677.5804076182698,"(17, 12)"
25,29,household,30.918773080831638,800.861526750969,1.0,810.4940506633507,"(5, 6)"
25,30,household,29.157718339558112,767.6104428613147,0.8212734085025588,775.5003060794256,"(8, 2)"
25,31,household,29.206008826418376,775.6189381929696,0.9455618899677061,786.3296613008195,"(10, 19)"
25,32,household,27.39411315818336,700.9958784015095,1.0,706.5143731166307,"(15, 17)"
25,33,household,40.00429918516583,1038.1724965047376,0.8663341346195301,1042.222275277165,"(12, 11)"
25,34,household,34.18425883211111,1038.8252151543836,1.0,1049.5351244249289,"(9, 0)"
25,35,household,33.92940822517224,898.1169693189013,0.866841422588879,909.3803555050353,"(12, 8)"
25,36,household,22.501841013612413,590.2187736603976,0.9123605355562132,595.2196929292261,"(1, 16)"
25,37,household,51.836648538081825,1355.7016056170344,0.8752615524557474,1365.5743822034685,"(6, 1)"
25,38,household,34.207026313646786,885.8551174655532,1.0,898.8486504981391,"(5, 13)"
25,39,household,20.179480850721298,514.9349791578896,1.0,519.4309931359294,"(14, 7)"
25,40,business,200.03308697909821,5162.4314781058665,0.8943702446044643,5197.895287839635,"(4, 4)"
25,41,business,224.81904151740906,5774.90791532887,0.7051350146085484,5807.875237396545,"(15, 15)"
25,42,business,244.04812132718567,6282.924049452257,0.8351534098769158,6325.690336476673,"(13, 8)"
25,43,business,244.44336705222122,6294.377791652989,0.8493643879661237,6338.095401092825,"(8, 7)"
25,44,business,228.07737073576354,5849.953028334141,0.8397178652602759,5897.1917769734455,"(3, 8)"
25,45,business,265.9464649584478,6825.228020932412,0.7574453807319167,6871.061983605286,"(0, 0)"
25,46,business,297.66452441002303,7654.680217094975,0.8943830345044708,7716.16589170656,"(7, 13)"
25,47,business,211.33257841057423,5418.5013291242385,0.5806289771336003,5443.623092534341,"(6, 2)"
25,48,business,226.20301460255743,5804.874320500128,0.6624452141446519,5836.437255342979,"(8, 6)"
25,49,business,241.37547494517938,6211.005689477156,0.782809500531202,6249.674235309641,"(12, 7)"
25,50,business,245.87018190977562,6295.58974354733,0.5746401433349009,6326.954806437124,"(4, 5)"
25,51,business,287.5190141067034,7375.927030829179,0.5997417642779922,7410.688265216276,"(5, 2)"
25,52,business,209.35701195261686,5376.242932193625,0.5884395245980848,5399.063945160402,"(5, 1)"
25,53,business,210.4489549545537,5390.649122633922,0.514660522749681,5412.718455843233,"(16, 14)"
25,54,business,259.6996654007222,6650.511046234977,0.593163050261001,6684.990303926524,"(8, 16)"
25,55,vehicle,4.452296109917347,116.90804871232346,1.0,121.8495538287689,"(10, 7)"
25,56,vehicle,4.079373841936972,107.11013420086681,0.9200367377191027,111.56543686383098,"(6, 2)"
25,57,vehicle,5.0389209863040705,132.2492414777432,0.8205930117130261,137.65909612016284,"(10, 8)"
25,58,vehicle,4.297811045792901,112.81177994481585,0.8491619762598328,117.4485817976598,"(9, 8)"
25,59,vehicle,8.06218161663055,211.7115199426293,0.9494529684404389,220.56186964670496,"(10, 15)"
25,60,vehicle,14.949666116477472,392.67925598714385,1.0,410.9932490261528,"(14, 9)"
25,61,vehicle,3.5988751100189393,94.52222581144332,0.9893263620354951,98.50061934079197,"(6, 10)"
25,62,vehicle,3.041614054815875,79.84239536997143,0.8614588936326246,83.13085417870997,"(15, 15)"
25,63,vehicle,29.358879355546804,770.9115407063117,0.9350974140206847,806.4088243060205,"(10, 19)"
25,64,vehicle,5.296760195786939,139.04927500998633,0.8773428464391774,144.79157767029548,"(8, 16)"
25,65,vehicle,25.589277183741945,671.7241360975781,0.8633735714325288,702.2820651418804,"(9, 2)"
25,66,vehicle,6.748472057273271,177.2194823432604,0.956964424874601,184.63741824631816,"(9, 4)"
25,67,vehicle,3.3673488092174373,88.4403146298141,0.9866990009305117,92.16104806354046,"(8, 12)"
25,68,vehicle,4.945600760006394,129.8331526892705,0.8817861896678654,135.19886747656955,"(12, 19)"
25,69,vehicle,7.532232273043733,197.74075468860912,0.8850251311766614,205.91739622380834,"(18, 12)"
25,70,vehicle,7.317763324641748,192.0714601201177,0.836626463329862,199.94947312696954,"(4, 11)"
25,71,vehicle,2.543736043773951,66.77767448335057,0.8777963801675854,69.5355951241868,"(10, 15)"
25,72,vehicle,7.2106541122859396,189.3864480502657,0.9930451663006656,197.36271341729977,"(1, 13)"
25,73,vehicle,5.71943557673365,150.16723419509827,0.9119155295783248,156.4049392876738,"(16, 6)"
25,74,vehicle,2.3296086076939426,60.57841235442355,1.0,63.163993495038355,"(8, 6)"
25,75,vehicle,8.562701093983184,224.07628260271954,1.0,233.5798354262303,"(3, 5)"
25,76,vehicle,3.098078284327477,81.34016403694359,0.9068561045788801,84.71601445237589,"(11, 16)"
25,77,vehicle,28.673901627817283,752.8357315344438,0.9072764145322245,787.3376986793963,"(10, 8)"
25,78,vehicle,6.498641584672814,170.64716472555403,0.9412135153084401,177.77087599147603,"(19, 9)"
25,79,vehicle,8.206312053856426,215.46206903612114,0.9123419648073583,224.41266203330537,"(0, 5)"
25,80,energy,683.1170233275355,17433.555599384188,0.9140735877564876,17762.842651417333,"(4, 1)"
25,81,energy,14.522274450759868,8117.444254030125,1.0,8134.529282795725,"(3, 10)"
25,82,energy,13.214327194990048,331.92842370651,1.0,347.4746909947336,"(15, 17)"
25,83,energy,447.1896727315364,11412.998662891627,0.9251997784101111,11628.97722270942,"(16, 7)"
25,84,energy,644.4220888870257,16436.491135659486,0.7452906121872938,16738.286425922302,"(1, 6)"
26,0,household,28.322108547417404,772.6366663115322,0.8408760485578086,778.4627175213213,"(11, 6)"
26,1,household,36.90790243912885,1036.2637965680174,0.9663543449430728,1048.6308723755901,"(11, 19)"
26,2,household,24.605882038788028,674.2390118705474,1.0,680.2850560275568,"(6, 12)"
26,3,household,34.995529040065115,1272.1369186338952,0.8761397286528753,1282.519819221344,"(10, 18)"
26,4,household,52.35831890663273,1432.3010894628299,0.9562646638970076,1444.319939045986,"(7, 9)"
26,5,household,22.258489154070823,607.3392215417138,0.9352816933533489,611.8325527258617,"(18, 15)"
26,6,household,31.801263465320893,870.8922149080319,1.0,882.7980721157116,"(19, 10)"
26,7,household,23.757860643479756,786.2531647383184,1.0,794.0228658659757,"(15, 13)"
26,8,household,21.091939558019195,645.4156145917211,0.8782938399783997,649.7662461033837,"(11, 15)"
26,9,household,29.629874957400705,805.9200161179658,1.0,813.5997185438242,"(6, 13)"
26,10,household,25.099575444523357,805.9949131289196,0.9433897211681814,811.5080257650505,"(8, 2)"
26,11,household,32.40128088086465,872.9260734325688,1.0,884.8539062943888,"(10, 19)"
26,12,household,49.84449303640136,1357.8604855828278,0.9271915750128592,1367.0459982193056,"(8, 4)"
26,13,household,32.448239321357775,891.1240629248898,1.0,904.4355291280409,"(8, 8)"
26,14,household,33.38795671596825,911.0014919591337,0.7721071090003553,918.0913184016757,"(10, 3)"
26,15,household,25.184648254927016,687.0223251354898,1.0,691.9966446220863,"(8, 5)"
26,16,household,49.94840039237369,1364.7761621658947,0.9933328993293266,1375.4643748640285,"(13, 3)"
26,17,household,37.79443369933069,1041.0731983031194,0.9482351938423098,1052.7392995524385,"(3, 16)"
26,18,household,25.182463226687904,684.2503300911925,0.7976316051207749,688.3811666985755,"(10, 2)"
26,19,household,34.097598700335176,916.194745653951,1.0,927.6769888727961,"(5, 13)"
26,20,household,21.195670437000175,591.4086767286867,1.0,596.1711597680207,"(9, 10)"
26,21,household,27.811198405074368,744.9273509356647,1.0,751.7363760505074,"(6, 11)"
26,22,household,23.495575415235177,826.0799174179199,1.0,832.897619157638,"(5, 1)"
26,23,household,32.86489047926624,885.8269563845068,1.0,897.6577093607883,"(16, 11)"
26,24,household,43.89341879022041,1159.8368823464893,1.0,1167.2338532113733,"(9, 8)"
26,25,household,32.7547697285233,886.7307897787745,1.0,899.5173555057796,"(1, 10)"
26,26,household,32.72900659281054,1035.0725806813953,1.0,1045.8106035042586,"(0, 5)"
26,27,household,26.186142430994614,1068.4914113187685,1.0,1074.9655897756272,"(17, 1)"
26,28,household,25.772935680002583,695.5380879764227,1.0,703.3142670216631,"(17, 13)"
26,29,household,30.847547191424134,831.7090739423932,1.0,841.2934352352129,"(5, 5)"
26,30,household,29.026410263781123,796.6368531250959,0.8312734085025588,804.5911711397883,"(8, 1)"
26,31,household,29.053017055274736,804.6719552482443,0.9555618899677061,815.445983226511,"(11, 19)"
26,32,household,27.353307685199294,728.3491860867088,1.0,733.8400883282544,"(15, 16)"
26,33,household,39.876448556414395,1078.048945061152,0.8763341346195301,1082.128268711603,"(12, 12)"
26,34,household,34.02239970175808,1072.8476148561417,1.0,1083.6073346975306,"(8, 1)"
26,35,household,33.760453732366265,931.8774230512676,0.876841422588879,943.222874047465,"(11, 9)"
26,36,household,22.40871953444162,612.6274931948392,0.9223605355562132,617.6607668518108,"(2, 15)"
26,37,household,51.63513095258806,1407.3367365696224,0.8852615524557474,1417.2799091476109,"(7, 2)"
26,38,household,34.110948073383916,919.9660655389372,1.0,932.8946309063601,"(4, 12)"
26,39,household,20.146235919560237,535.0812150774499,1.0,539.5547489855994,"(13, 8)"
26,40,business,199.49038463968643,5361.921862745553,0.9023702446044644,5397.70575370903,"(4, 5)"
26,41,business,224.29871196679522,5999.206627295665,0.7131350146085484,6032.552267151164,"(16, 16)"
26,42,business,243.43754030248823,6526.361589754745,0.8431534098769158,6569.541500530341,"(14, 8)"
26,43,business,243.82773432299362,6538.205525975983,0.8573643879661237,6582.3388184189525,"(9, 8)"
26,44,business,227.58205649042551,6077.535084824566,0.8477178652602759,6125.2282062805425,"(2, 8)"
26,45,business,265.3537176555706,7090.581738587983,0.7654453807319167,7136.904958664812,"(1, 0)"
26,46,business,296.95077207301034,7951.630989167986,0.9023830345044708,8013.671599262026,"(7, 14)"
26,47,business,210.87595150132773,5629.3772806255665,0.5886289771336003,5654.850011442674,"(7, 2)"
26,48,business,225.6981765145312,6030.572497014659,0.6704452141446519,6062.52126014884,"(7, 6)"
26,49,business,240.78104002769103,6451.786729504847,0.790809500531202,6490.8545326598705,"(13, 8)"
26,50,business,245.36939274644757,6540.959136293777,0.5826401433349009,6572.767020798082,"(5, 6)"
26,51,business,286.88392732388496,7662.810958153063,0.6077417642779922,7698.042143947826,"(4, 3)"
26,52,business,208.87450077172167,5585.117432965347,0.5964395245980848,5608.252980170399,"(4, 1)"
26,53,business,210.01135186060327,5600.660474494525,0.522660522749681,5623.078275085341,"(15, 13)"
26,54,business,259.16823230981043,6909.679278544787,0.601163050261001,6944.6299160703975,"(9, 17)"
26,55,vehicle,4.443391517697512,121.35144023002097,1.0,126.28306233623353,"(10, 6)"
26,56,vehicle,4.062731378207124,111.17286557907393,0.9320367377191027,115.61925763671216,"(7, 1)"
26,57,vehicle,5.018541785679042,137.26778326342225,0.8325930117130261,142.66681819655707,"(11, 8)"
26,58,vehicle,4.28038609980196,117.09216604461781,0.8611619762598328,121.71969429375608,"(10, 9)"
26,59,vehicle,8.029204559096382,219.74072450172568,0.9614529684404389,228.57337350639318,"(11, 16)"
26,60,vehicle,14.914329883191654,407.5935858703355,1.0,425.8709509232665,"(15, 9)"
26,61,vehicle,3.584101766494612,98.10632757793793,1.0,102.0767643202279,"(6, 9)"
26,62,vehicle,3.0292689960579846,82.8716643660294,0.8734588936326246,86.15354625715047,"(15, 14)"
26,63,vehicle,29.23894496938754,800.1504856756992,0.9470974140206847,835.5767747082085,"(9, 19)"
26,64,vehicle,5.275232274546447,144.32450728453279,0.8893428464391774,150.05532533952132,"(8, 17)"
26,65,vehicle,25.485400136188684,697.2095362337668,0.8753735714325288,727.7063494199805,"(9, 3)"
26,66,vehicle,6.720849998299096,183.9403323415595,0.968964424874601,191.34343237281115,"(8, 5)"
26,67,vehicle,3.353529150526235,91.79384378034032,0.9986990009305117,95.50713574719924,"(9, 12)"
26,68,vehicle,4.925492250239842,134.75864493951033,0.8937861896678654,140.11362829723478,"(13, 19)"
26,69,vehicle,7.501597978512584,205.2423526671217,0.8970251311766614,213.40264091925053,"(19, 12)"
26,70,vehicle,7.288126611673027,199.35958673179073,0.848626463329862,207.22184371262887,"(5, 11)"
26,71,vehicle,2.5333969833288528,69.31107146667942,0.8897963801675854,72.06347626623398,"(9, 16)"
26,72,vehicle,7.181044527169708,196.56749257743542,1.0,204.52780541373542,"(2, 12)"
26,73,vehicle,5.696118967346182,155.86335316244447,0.9239155295783248,162.08858284483486,"(15, 6)"
26,74,vehicle,2.3249493904785545,62.9033617449021,1.0,65.48377172323568,"(8, 7)"
26,75,vehicle,8.54557569179522,232.62185829451477,1.0,242.1064040123785,"(4, 6)"
26,76,vehicle,3.085453887411362,84.42561792435495,0.9188561045788801,87.79471663895639,"(12, 15)"
26,77,vehicle,28.55705366413362,781.3927851985774,0.9192764145322245,815.8257484092401,"(11, 8)"
26,78,vehicle,6.47207944449028,177.1192441700443,0.9532135153084401,184.22870801343447,"(18, 9)"
26,79,vehicle,8.172855853772962,223.6349248898941,0.9243419648073583,232.56761670108398,"(19, 5)"
26,80,energy,681.9315899402163,18115.487189324405,0.9240735877564876,18444.77424135755,"(3, 1)"
26,81,energy,14.522274450759868,8131.966528480885,1.0,8149.051557246485,"(4, 9)"
26,82,energy,13.214327194990048,345.14275090150005,1.0,360.68901818972364,"(15, 16)"
26,83,energy,446.41214991619233,11859.410812807819,0.9351997784101111,12075.389372625612,"(16, 8)"
26,84,energy,643.3356258420795,17079.826761501565,0.7552906121872938,17381.62205176438,"(1, 5)"
27,0,household,28.208843047429607,800.8455093589617,0.8508760485578086,806.7168902040764,"(12, 6)"
27,1,household,36.72344916244904,1072.9872457304664,0.9763543449430728,1085.4232566179526,"(10, 19)"
27,2,household,24.524448697425786,698.7634605679732,1.0,704.8151966504608,"(6, 11)"
27,3,household,34.830807651424834,1306.9677262853202,0.8861397286528753,1317.4244929595325,"(9, 19)"
27,4,household,52.13836595662231,1484.439455419452,0.9662646638970076,1496.5272453187933,"(6, 10)"
27,5,household,22.169735766342384,629.5089573080561,0.9452816933533489,634.029610510228,"(18, 14)"
27,6,household,31.71322783971652,902.6054427477484,1.0,914.4517706693898,"(0, 10)"
27,7,household,23.700409047378713,809.9535737856971,1.0,817.6844264077162,"(16, 14)"
27,8,household,21.00736005930956,666.4229746510307,0.8882938399783997,670.8043859824238,"(12, 15)"
27,9,household,29.573088839801393,835.4931049577672,1.0,843.1344088714962,"(6, 12)"
27,10,household,24.99606877610198,830.9909819050216,0.9533897211681814,836.536876358768,"(8, 3)"
27,11,household,32.313082760412016,905.2391561929809,1.0,917.1073498904918,"(11, 18)"
27,12,household,49.65249834438562,1407.5129839272133,0.9371915750128592,1416.7555968757838,"(8, 5)"
27,13,household,32.349810183962276,923.4738731088521,1.0,936.7187819809874,"(8, 9)"
27,14,household,33.253034126928256,944.2545260860619,0.7821071090003553,951.409652124123,"(10, 2)"
27,15,household,25.14786658349255,712.1701917189824,1.0,717.1196396081458,"(7, 6)"
27,16,household,49.74407877626884,1414.5202409421636,1.0,1425.2635227648639,"(12, 2)"
27,17,household,37.61307395472645,1078.6862722578458,0.9582351938423098,1090.4208138505073,"(4, 15)"
27,18,household,25.09018359076568,709.3405136819582,0.8076316051207749,713.5071129993567,"(11, 3)"
27,19,household,34.01269540883084,950.2074410627819,1.0,961.6322730655327,"(4, 13)"
27,20,household,21.160455150399258,612.569131879086,1.0,617.3078025032232,"(9, 11)"
27,21,household,27.760850347367576,772.6882012830322,1.0,779.4631812723007,"(5, 11)"
27,22,household,23.445163199854917,849.5250806177748,1.0,856.3086938487944,"(6, 0)"
27,23,household,32.77741019779889,918.6043665823057,1.0,930.3759657937057,"(17, 12)"
27,24,household,43.83872327806129,1203.6756056245506,1.0,1211.0355916351102,"(9, 7)"
27,25,household,32.66022186914008,919.3910116479145,1.0,932.1136445462847,"(2, 10)"
27,26,household,32.64960629928484,1067.7221869806801,1.0,1078.406519689429,"(1, 4)"
27,27,household,26.138270334027396,1094.6296816527959,1.0,1101.07148921737,"(16, 0)"
27,28,household,25.715436184156303,721.253524160579,1.0,728.9908223105931,"(18, 13)"
27,29,household,30.776677431463682,862.4857513738568,1.0,872.0221908602125,"(6, 6)"
27,30,household,28.89490385905835,825.5317569841542,0.8412734085025588,833.5494648459007,"(7, 0)"
27,31,household,28.8999562593606,833.5719115076049,0.9655618899677061,844.4078619629695,"(11, 18)"
27,32,household,27.312706239580145,755.6618923262889,1.0,761.1253400566268,"(15, 17)"
27,33,household,39.748525746159316,1117.7974708073111,0.8863341346195301,1121.90580107038,"(11, 12)"
27,34,household,33.94283897370286,1106.7904538298446,1.0,1117.4963750720265,"(8, 2)"
27,35,household,33.59129937071377,965.4687224219813,0.886841422588879,976.8947414531261,"(10, 8)"
27,36,household,22.31554301970099,634.9430362145401,0.9323605355562132,640.0080105795748,"(2, 14)"
27,37,household,51.4334509346499,1458.7701875042724,0.8952615524557475,1468.7824480019183,"(6, 1)"
27,38,household,34.01535022432236,953.9814157632595,1.0,966.8453383038453,"(5, 13)"
27,39,household,20.11315721305498,555.1943722905048,1.0,559.6455385291137,"(14, 7)"
27,40,business,198.9473244416793,5560.8691871872325,0.9103702446044644,5596.973159380418,"(3, 4)"
27,41,business,223.77782329014363,6222.984450585809,0.7211350146085485,6256.708408229132,"(15, 15)"
27,42,business,242.8265034288268,6769.188093183572,0.8511534098769158,6812.781627710349,"(15, 7)"
27,43,business,243.21166850726428,6781.417194483247,0.8653643879661237,6825.966169929349,"(9, 9)"
27,44,business,227.08656234880576,6304.621647173372,0.8557178652602759,6352.7691414460205,"(1, 8)"
27,45,business,264.7605573936982,7355.342295981681,0.7734453807319167,7402.154773462465,"(0, 1)"
27,46,business,296.23670572585866,8247.867694893845,0.9103830345044708,8310.463240470339,"(8, 14)"
27,47,business,210.41869883191941,5839.795979457486,0.5966289771336003,5865.6196776816,"(6, 1)"
27,48,business,225.1927763474716,6255.765273362131,0.6784452141446519,6288.099864787642,"(6, 6)"
27,49,business,240.18605019577916,6691.972779700626,0.798809500531202,6731.439840178189,"(13, 7)"
27,50,business,244.86811602105132,6785.827252314829,0.5906401433349009,6818.077958433645,"(6, 5)"
27,51,business,286.24795010985076,7949.058908262914,0.6157417642779922,7984.760045465342,"(3, 3)"
27,52,business,208.39114488545533,5793.508577850802,0.6044395245980848,5816.958659294129,"(3, 1)"
27,53,business,209.5730954272718,5810.233569921797,0.530660522749681,5832.999837894118,"(14, 13)"
27,54,business,258.6363105867224,7168.315589131509,0.609163050261001,7203.737606491184,"(10, 16)"
27,55,vehicle,4.434504734662117,125.78594496468308,1.0,130.7077038266832,"(11, 6)"
27,56,vehicle,4.046139166836828,115.21900474591075,0.9440367377191027,119.65650401943371,"(8, 2)"
27,57,vehicle,4.998223946172566,142.26600720959482,0.8445930117130261,147.65424407286338,"(11, 9)"
27,58,vehicle,4.263013662350798,121.35517970696861,0.8731619762598328,125.9734528996086,"(11, 10)"
27,59,vehicle,7.996327161065888,227.73705166279157,0.9734529684404389,236.55203536944975,"(12, 16)"
27,60,vehicle,14.884501223425271,422.4780870937608,1.0,440.7188974165859,"(14, 8)"
27,61,vehicle,3.570208777793647,101.67653635573159,1.0,105.63903222453696,"(5, 8)"
27,62,vehicle,3.016961151078906,85.88862551710831,0.8854588936326246,89.16394364444713,"(14, 13)"
